Lambert Airport Terminal # 1,Lambert Airport Terminal # 2,North Hanley Station,UMSL North Station,UMSL South Station,Rock Road Station,Wellston Station,Delmar Loop Station,ShrewsburyLansdowne I44 Station,Sunnen Station,MaplewoodManchester Station,Brentwood I64 Station,Richmond Heights Station,Clayton Station,Forsyth Station,University CityBig Bend Station,Skinker Station,Forest ParkDeBaliviere Station,Central West End Station,Cortex Station,Grand Station,Union Station,Civic Center Station,Stadium Station,8th & Pine Station,Convention Center Station,Laclede's Landing Station,East Riverfront Station,5th & Missouri Station,Emerson Park Station,JJK Center Station,Washington Park Station,Fairview Heights Station,Memorial Hospital Station,Swansea Station,Belleville Station,College Station,ShilohScott Station
10:36AR,10:38AR,10:43AR,10:45AR,10:47AR,10:49AR,10:51AR,10:53AR,,,,,,,,,,10:55AR,10:58AR,11:00AR,11:02AR,11:06AR,11:07AR,11:09AR,11:10AR,11:12AR,11:13AR,11:14AR,11:17AR,11:20AR,11:22AR,11:25AR,11:30AR,11:34AR,11:38AR,11:40AR,11:45AR,11:50AR
,,,,,,,,10:48AB,10:51AB,10:52AB,10:54AB,10:56AB,10:58AB,10:59AB,11:01AB,11:03AB,11:05AB,11:08AB,11:10AB,11:12AB,11:16AB,11:17AB,11:19AB,11:20AB,11:22AB,11:23AB,11:24AB,11:27AB,11:30AB,11:32AB,11:35AB,11:40AB,,,,,
10:56AR,10:58AR,11:03AR,11:05AR,11:07AR,11:09AR,11:11AR,11:13AR,,,,,,,,,,11:15AR,11:18AR,11:20AR,11:22AR,11:26AR,11:27AR,11:29AR,11:30AR,11:32AR,11:33AR,11:34AR,11:37AR,11:40AR,11:42AR,11:45AR,11:50AR,11:54AR,11:58AR,12:00PR,12:05PR,12:10PR
,,,,,,,,11:08AB,11:11AB,11:12AB,11:14AB,11:16AB,11:18AB,11:19AB,11:21AB,11:23AB,11:25AB,11:28AB,11:30AB,11:32AB,11:36AB,11:37AB,11:39AB,11:40AB,11:42AB,11:43AB,11:44AB,11:47AB,11:50AB,11:52AB,11:55AB,12:00PB,,,,,
11:16AR,11:18AR,11:23AR,11:25AR,11:27AR,11:29AR,11:31AR,11:33AR,,,,,,,,,,11:35AR,11:38AR,11:40AR,11:42AR,11:46AR,11:47AR,11:49AR,11:50AR,11:52AR,11:53AR,11:54AR,11:57AR,12:00PR,12:02PR,12:05PR,12:10PR,12:14PR,12:18PR,12:20PR,12:25PR,12:30PR
,,,,,,,,11:28AB,11:31AB,11:32AB,11:34AB,11:36AB,11:38AB,11:39AB,11:41AB,11:43AB,11:45AB,11:48AB,11:50AB,11:52AB,11:56AB,11:57AB,11:59AB,12:00PB,12:02PB,12:03PB,12:04PB,12:07PB,12:10PB,12:12PB,12:15PB,12:20PB,,,,,
11:36AR,11:38AR,11:43AR,11:45AR,11:47AR,11:49AR,11:51AR,11:53AR,,,,,,,,,,11:55AR,11:58AR,12:00PR,12:02PR,12:06PR,12:07PR,12:09PR,12:10PR,12:12PR,12:13PR,12:14PR,12:17PR,12:20PR,12:22PR,12:25PR,12:30PR,12:34PR,12:38PR,12:40PR,12:45PR,12:50PR
,,,,,,,,11:48AB,11:51AB,11:52AB,11:54AB,11:56AB,11:58AB,11:59AB,12:01PB,12:03PB,12:05PB,12:08PB,12:10PB,12:12PB,12:16PB,12:17PB,12:19PB,12:20PB,12:22PB,12:23PB,12:24PB,12:27PB,12:30PB,12:32PB,12:35PB,12:40PB,,,,,
11:56AR,11:58AR,12:03PR,12:05PR,12:07PR,12:09PR,12:11PR,12:13PR,,,,,,,,,,12:15PR,12:18PR,12:20PR,12:22PR,12:26PR,12:27PR,12:29PR,12:30PR,12:32PR,12:33PR,12:34PR,12:37PR,12:40PR,12:42PR,12:45PR,12:50PR,12:54PR,12:58PR,1:00PR,1:05PR,1:10PR
,,,,,,,,12:08PB,12:11PB,12:12PB,12:14PB,12:16PB,12:18PB,12:19PB,12:21PB,12:23PB,12:25PB,12:28PB,12:30PB,12:32PB,12:36PB,12:37PB,12:39PB,12:40PB,12:42PB,12:43PB,12:44PB,12:47PB,12:50PB,12:52PB,12:55PB,1:00PB,,,,,
